X;Filing Date;Trade Date;Ticker;Insider Name;Title;Trade Type;Price;Qty;Value;FC
D;2022-05-16 19:25:18;2022-05-12;INTC;Henry Alyssa;Director;A - Grant;0.0;4828;0;0001127602-22-014675
D;2022-05-16 19:25:18;2022-05-12;INTC;Henry Alyssa;Director;M - OptEx;0.0;-3720;0;0001127602-22-014675
D;2022-05-16 19:23:49;2022-05-12;INTC;Goldsmith Andrea Jo;Director;M - OptEx;0.0;2793;0;0001127602-22-014674
D;2022-05-16 19:23:49;2022-05-12;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;4828;0;0001127602-22-014674
D;2022-05-16 19:23:49;2022-05-12;INTC;Goldsmith Andrea Jo;Director;M - OptEx;0.0;-2793;0;0001127602-22-014674
D;2022-05-16 19:21:58;2022-05-12;INTC;Goetz James J;Director;M - OptEx;0.0;3720;0;0001127602-22-014673
D;2022-05-16 19:21:58;2022-05-12;INTC;Goetz James J;Director;M - OptEx;0.0;-3720;0;0001127602-22-014673
D;2022-05-16 19:21:58;2022-05-12;INTC;Goetz James J;Director;A - Grant;0.0;4828;0;0001127602-22-014673
D;2022-05-03 21:58:27;2022-04-30;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;6503;0;0001127602-22-013141
D;2022-05-03 21:58:27;2022-04-30;INTC;Zinsner David;EVP, CFO;F - Tax;44.25;-3225;142706;0001127602-22-013141
D;2022-05-03 21:58:27;2022-05-03;INTC;Zinsner David;EVP, CFO;P - Purchase;44.73;5500;246014;0001127602-22-013141
D;2022-05-03 21:58:27;2022-04-30;INTC;Zinsner David;EVP, CFO;M - OptEx;0.0;-6503;0;0001127602-22-013141
D;2022-05-03 21:56:53;2022-04-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; GM, SMG";M - OptEx;0.0;8063;0;0001127602-22-013140
D;2022-05-03 21:56:53;2022-04-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; GM, SMG";F - Tax;44.25;-3998;176912;0001127602-22-013140
D;2022-05-03 21:56:53;2022-04-30;INTC;Schell Christoph;"EVP; Chief Cml Ofcr; GM, SMG";M - OptEx;0.0;-8063;0;0001127602-22-013140
DM;2022-05-03 21:55:38;2022-04-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;13219;0;0001127602-22-013139
DM;2022-05-03 21:55:38;2022-04-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;F - Tax;44.25;-6555;290059;0001127602-22-013139
DM;2022-05-03 21:55:38;2022-04-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;-13219;0;0001127602-22-013139
DM;2022-05-03 21:47:39;2022-04-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;13871;0;0001127602-22-013138
DM;2022-05-03 21:47:39;2022-04-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;F - Tax;44.25;-5460;241605;0001127602-22-013138
DM;2022-05-03 21:47:39;2022-04-30;INTC;Holthaus Michelle Johnston;EVP  GM, CCG;M - OptEx;0.0;-13871;0;0001127602-22-013138
D;2022-05-03 21:46:19;2022-04-30;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;6779;0;0001127602-22-013137
D;2022-05-03 21:46:19;2022-04-30;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;44.25;-3362;148769;0001127602-22-013137
D;2022-05-03 21:46:19;2022-05-02;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;44.58;5500;245184;0001127602-22-013137
D;2022-05-03 21:46:19;2022-04-30;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-6779;0;0001127602-22-013137
D;2022-04-05 17:37:55;2022-02-23;INTC;Yeary Frank D;Director;G - Gift;0.0;-10000;0;0001127602-22-011605
D;2022-04-05 17:37:55;2022-02-23;INTC;Yeary Frank D;Director;G - Gift;0.0;10000;0;0001127602-22-011605
D;2022-04-05 17:37:55;2022-04-01;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-22-011605
D;2022-04-05 17:36:16;2022-04-01;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-22-011603
D;2022-04-05 17:35:00;2022-04-01;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;0;0;0001127602-22-011601
D;2022-03-24 18:51:12;2022-03-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13064;0;0001127602-22-010351
D;2022-03-24 18:51:12;2022-03-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;47.94;-6478;310555;0001127602-22-010351
D;2022-03-24 18:51:12;2022-03-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13064;0;0001127602-22-010351
D;2022-03-03 16:33:06;2022-03-01;MCFE;Intel Americas, Inc.;Director, 10% Owner;C - Cnv Deriv;0.0;169742322;0;0001209191-22-015448
D;2022-03-03 16:33:06;2022-03-01;MCFE;Intel Americas, Inc.;Director, 10% Owner;D - Sale to Iss;26.0;-175439153;4561417978;0001209191-22-015448
D;2022-03-03 16:33:06;2022-03-01;MCFE;Intel Americas, Inc.;Director, 10% Owner;C - Cnv Deriv;0.0;-169742322;0;0001209191-22-015448
;2022-02-24 16:25:08;2022-02-22;INTC;Ishrak Omar;Director;P - Purchase;45.11;11025;497323;0001127602-22-006568
;2022-02-24 16:23:24;2022-02-22;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;44.27;5600;247891;0001127602-22-006567
D;2022-02-17 16:40:02;2022-02-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;35135;0;0001127602-22-005476
D;2022-02-17 16:40:02;2022-02-15;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;47.83;-17420;833199;0001127602-22-005476
D;2022-02-17 16:40:02;2022-02-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-35135;0;0001127602-22-005476
DM;2022-02-02 21:10:33;2022-01-31;INTC;Zinsner David;EVP, CFO;A - Grant;0.0;477644;0;0001127602-22-003099
D;2022-02-02 21:09:15;2022-01-31;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;56030;0;0001127602-22-003098
D;2022-02-02 21:09:15;2022-01-31;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;48.09;-25772;1239375;0001127602-22-003098
DM;2022-02-02 21:09:15;2022-02-01;INTC;Rodgers Steven Ralph;EVP General Counsel;S - Sale;48.35;-26763;1293936;0001127602-22-003098
D;2022-02-02 21:09:15;2022-01-31;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-107338;0;0001127602-22-003098
DM;2022-02-02 21:09:15;2022-01-31;INTC;Rodgers Steven Ralph;EVP General Counsel;A - Grant;0.0;169304;0;0001127602-22-003098
D;2022-02-02 21:07:34;2022-01-31;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;41147;0;0001127602-22-003097
D;2022-02-02 21:07:34;2022-01-31;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;F - Tax;48.09;-18337;881826;0001127602-22-003097
D;2022-02-02 21:07:34;2022-01-31;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;-78826;0;0001127602-22-003097
DM;2022-02-02 21:07:34;2022-01-31;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;A - Grant;0.0;194842;0;0001127602-22-003097
DM;2022-02-02 21:05:40;2022-01-31;INTC;Gelsinger Patrick P;CEO, Director;A - Grant;0.0;406708;0;0001127602-22-003096
D;2022-02-02 19:49:29;2022-01-31;INTC;Weisler Dion J;Director;A - Grant;0.0;2152;0;0001127602-22-003081
D;2022-02-02 19:48:24;2022-01-31;INTC;Henry Alyssa;Director;A - Grant;0.0;2176;0;0001127602-22-003078
D;2022-02-02 19:47:16;2022-01-31;INTC;Goetz James J;Director;A - Grant;0.0;1703;0;0001127602-22-003076
D;2022-02-01 19:26:49;2022-01-30;INTC;Weisler Dion J;Director;M - OptEx;0.0;453;0;0001127602-22-002845
D;2022-02-01 19:26:49;2022-01-30;INTC;Weisler Dion J;Director;F - Tax;48.09;-136;6540;0001127602-22-002845
D;2022-02-01 19:26:49;2022-01-30;INTC;Weisler Dion J;Director;M - OptEx;0.0;-453;0;0001127602-22-002845
DM;2022-02-01 19:24:17;2022-01-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;5897;0;0001127602-22-002842
DM;2022-02-01 19:24:17;2022-01-30;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;48.09;-2034;97815;0001127602-22-002842
DM;2022-02-01 19:24:17;2022-01-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-5897;0;0001127602-22-002842
DM;2022-02-01 19:19:44;2022-01-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;6745;0;0001127602-22-002839
DM;2022-02-01 19:19:44;2022-01-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;F - Tax;48.09;-2392;115031;0001127602-22-002839
DM;2022-02-01 19:19:44;2022-01-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;-6745;0;0001127602-22-002839
D;2022-02-01 19:16:07;2022-01-30;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;1993;0;0001127602-22-002837
D;2022-02-01 19:16:07;2022-01-30;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;-1993;0;0001127602-22-002837
D;2022-02-01 19:13:15;2022-01-30;INTC;Henry Alyssa;Director;M - OptEx;0.0;1563;0;0001127602-22-002835
D;2022-02-01 19:13:15;2022-01-30;INTC;Henry Alyssa;Director;M - OptEx;0.0;-1563;0;0001127602-22-002835
D;2022-02-01 19:11:09;2022-01-30;INTC;Goetz James J;Director;M - OptEx;0.0;1631;0;0001127602-22-002834
D;2022-02-01 19:11:09;2022-01-30;INTC;Goetz James J;Director;M - OptEx;0.0;-1631;0;0001127602-22-002834
D;2022-01-05 16:22:21;2022-01-03;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;15507;0;0001127602-22-000863
D;2022-01-05 16:22:21;2022-01-03;INTC;Davis George S;Chief Financial Officer;F - Tax;52.42;-5502;288415;0001127602-22-000863
D;2022-01-05 16:22:21;2022-01-03;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-15507;0;0001127602-22-000863
D;2021-12-27 17:12:41;2021-12-23;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-21-031945
D;2021-12-27 17:10:48;2021-12-23;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-21-031944
D;2021-12-23 17:38:17;2021-12-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13064;0;0001127602-21-031870
D;2021-12-23 17:38:17;2021-12-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;50.62;-6478;327916;0001127602-21-031870
D;2021-12-23 17:38:17;2021-12-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13064;0;0001127602-21-031870
;2021-12-06 17:49:43;2021-12-03;INTC;Bryant Gregory M;EVP, GM, CCG;S - Sale;49.69;-1417;70411;0001127602-21-030387
D;2021-11-29 17:41:49;2021-10-30;INTC;Goldsmith Andrea Jo;Director;A - Grant;0.0;2793;0;0001127602-21-029795
D;2021-11-17 16:46:22;2021-11-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;35135;0;0001127602-21-029451
D;2021-11-17 16:46:22;2021-11-15;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;50.38;-17420;877620;0001127602-21-029451
D;2021-11-17 16:46:22;2021-11-15;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-35135;0;0001127602-21-029451
DM;2021-11-03 17:55:03;2021-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;5897;0;0001127602-21-028354
DM;2021-11-03 17:55:03;2021-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;49.3;-2925;144203;0001127602-21-028354
D;2021-11-03 17:55:03;2021-11-02;INTC;Rodgers Steven Ralph;EVP General Counsel;S - Sale;49.63;-2972;147500;0001127602-21-028354
DM;2021-11-03 17:55:03;2021-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-5897;0;0001127602-21-028354
DM;2021-11-03 17:52:44;2021-11-01;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;6744;0;0001127602-21-028353
DM;2021-11-03 17:52:44;2021-11-01;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;F - Tax;49.3;-3346;164958;0001127602-21-028353
DM;2021-11-03 17:52:44;2021-11-01;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;-6744;0;0001127602-21-028353
DM;2021-11-03 17:48:19;2021-11-01;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;3717;0;0001127602-21-028351
DM;2021-11-03 17:48:19;2021-11-01;INTC;Davis George S;Chief Financial Officer;F - Tax;49.3;-1844;90909;0001127602-21-028351
DM;2021-11-03 17:48:19;2021-11-01;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-3717;0;0001127602-21-028351
DM;2021-11-03 17:46:12;2021-11-01;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;7672;0;0001127602-21-028348
DM;2021-11-03 17:46:12;2021-11-01;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;49.3;-3642;179551;0001127602-21-028348
D;2021-11-03 17:46:12;2021-11-02;INTC;Bryant Gregory M;EVP, GM, CCG;S - Sale;49.63;-2841;140999;0001127602-21-028348
DM;2021-11-03 17:46:12;2021-11-01;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;-7672;0;0001127602-21-028348
M;2021-11-01 16:56:35;2021-10-28;INTC;Weisler Dion J;Director;P - Purchase;48.11;10351;498035;0001127602-21-027963
;2021-11-01 16:53:12;2021-10-28;INTC;Smith Gregory D;Director;P - Purchase;47.96;10440;500652;0001127602-21-027960
;2021-11-01 16:52:04;2021-10-28;INTC;Liu Tsu-Jae King;Director;P - Purchase;48.0;1000;48000;0001127602-21-027959
;2021-11-01 16:50:59;2021-10-28;INTC;Ishrak Omar;Director;P - Purchase;48.02;20000;960418;0001127602-21-027958
M;2021-10-28 17:13:38;2021-10-26;INTC;Weisler Dion J;Director;P - Purchase;48.57;5147;249978;0001127602-21-027759
;2021-10-26 16:09:59;2021-10-25;INTC;Yeary Frank D;Director;P - Purchase;49.66;10000;496595;0001127602-21-027643
;2021-10-26 16:08:54;2021-10-25;INTC;Weisler Dion J;Director;P - Purchase;49.85;5015;249998;0001127602-21-027642
;2021-10-26 16:07:20;2021-10-25;INTC;Lavizzo-Mourey Risa J;Director;P - Purchase;49.5;5000;247500;0001127602-21-027641
;2021-10-26 16:06:17;2021-10-25;INTC;Goetz James J;Director;P - Purchase;49.76;20000;995200;0001127602-21-027639
;2021-10-26 16:04:56;2021-10-25;INTC;Gelsinger Patrick P;CEO, Director;P - Purchase;49.94;10000;499398;0001127602-21-027635
D;2021-10-14 16:26:52;2021-10-12;MCFE;Intel Americas, Inc.;Director, 10% Owner;C - Cnv Deriv;0.0;814346;0;0001209191-21-060465
D;2021-10-14 16:26:52;2021-10-12;MCFE;Intel Americas, Inc.;Director, 10% Owner;S - Sale;21.71;-814346;17681488;0001209191-21-060465
D;2021-10-14 16:26:52;2021-10-12;MCFE;Intel Americas, Inc.;Director, 10% Owner;C - Cnv Deriv;0.0;-814346;0;0001209191-21-060465
D;2021-10-06 16:42:34;2021-10-04;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;15507;0;0001127602-21-026766
D;2021-10-06 16:42:34;2021-10-04;INTC;Davis George S;Chief Financial Officer;F - Tax;53.71;-7689;412976;0001127602-21-026766
D;2021-10-06 16:42:34;2021-10-04;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-15507;0;0001127602-21-026766
D;2021-09-28 16:38:18;2021-09-24;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-21-025928
D;2021-09-28 16:31:36;2021-09-24;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-21-025927
D;2021-09-24 16:36:34;2021-09-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13063;0;0001127602-21-025817
D;2021-09-24 16:36:34;2021-09-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;53.44;-6477;346131;0001127602-21-025817
D;2021-09-24 16:36:34;2021-09-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13063;0;0001127602-21-025817
D;2021-09-15 18:10:33;2021-09-14;MCFE;Intel Americas, Inc.;Director, 10% Owner;C - Cnv Deriv;0.0;9665332;0;0001209191-21-056231
D;2021-09-15 18:10:33;2021-09-14;MCFE;Intel Americas, Inc.;Director, 10% Owner;S - Sale;21.71;-9665332;209858521;0001209191-21-056231
D;2021-09-15 18:10:33;2021-09-14;MCFE;Intel Americas, Inc.;Director, 10% Owner;C - Cnv Deriv;0.0;-9665332;0;0001209191-21-056231
;2021-09-07 16:23:49;2021-09-03;INTC;Bryant Gregory M;EVP, GM, CCG;S - Sale;53.41;-1418;75735;0001127602-21-024951
D;2021-08-18 16:38:01;2021-08-16;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;35135;0;0001127602-21-023983
D;2021-08-18 16:38:01;2021-08-16;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;53.25;-17420;927615;0001127602-21-023983
D;2021-08-18 16:38:01;2021-08-16;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-35135;0;0001127602-21-023983
DM;2021-08-03 16:18:16;2021-07-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;5897;0;0001127602-21-022927
DM;2021-08-03 16:18:16;2021-07-30;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;53.58;-2925;156707;0001127602-21-022927
D;2021-08-03 16:18:16;2021-08-02;INTC;Rodgers Steven Ralph;EVP General Counsel;S - Sale;54.0;-2972;160488;0001127602-21-022927
DM;2021-08-03 16:18:16;2021-07-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-5897;0;0001127602-21-022927
DM;2021-08-03 16:16:14;2021-07-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;5075;0;0001127602-21-022923
DM;2021-08-03 16:16:14;2021-07-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;F - Tax;53.58;-2518;134902;0001127602-21-022923
DM;2021-08-03 16:16:14;2021-07-30;INTC;Rivera Sandra L;EVP  GM, Datacenter and AI;M - OptEx;0.0;-5075;0;0001127602-21-022923
DM;2021-08-03 16:14:21;2021-07-30;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;M - OptEx;0.0;873;0;0001127602-21-022918
DM;2021-08-03 16:14:21;2021-07-30;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;F - Tax;53.58;-284;15215;0001127602-21-022918
D;2021-08-03 16:14:21;2021-08-02;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;S - Sale;54.0;-383;20682;0001127602-21-022918
DM;2021-08-03 16:14:21;2021-07-30;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;M - OptEx;0.0;-873;0;0001127602-21-022918
DM;2021-08-03 16:12:45;2021-07-30;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;3718;0;0001127602-21-022914
DM;2021-08-03 16:12:45;2021-07-30;INTC;Davis George S;Chief Financial Officer;F - Tax;53.58;-1845;98846;0001127602-21-022914
DM;2021-08-03 16:12:45;2021-07-30;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-3718;0;0001127602-21-022914
DM;2021-08-03 16:10:49;2021-07-30;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;7676;0;0001127602-21-022909
DM;2021-08-03 16:10:49;2021-07-30;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;53.58;-3644;195227;0001127602-21-022909
D;2021-08-03 16:10:49;2021-08-02;INTC;Bryant Gregory M;EVP, GM, CCG;S - Sale;54.0;-2842;153468;0001127602-21-022909
DM;2021-08-03 16:10:49;2021-07-30;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;-7676;0;0001127602-21-022909
D;2021-07-08 16:17:15;2021-07-06;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;15507;0;0001127602-21-021725
D;2021-07-08 16:17:15;2021-07-06;INTC;Davis George S;Chief Financial Officer;F - Tax;56.36;-7689;433352;0001127602-21-021725
D;2021-07-08 16:17:15;2021-07-06;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-15507;0;0001127602-21-021725
D;2021-06-29 16:11:51;2021-06-25;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-21-020793
D;2021-06-29 16:10:22;2021-06-25;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-21-020791
D;2021-06-24 16:50:41;2021-06-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;13064;0;0001127602-21-020588
D;2021-06-24 16:50:41;2021-06-22;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;55.89;-6478;362055;0001127602-21-020588
D;2021-06-24 16:50:41;2021-06-22;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-13064;0;0001127602-21-020588
;2021-06-01 16:22:12;2021-05-28;INTC;Rodgers Steven Ralph;EVP General Counsel;S - Sale;57.61;-2972;171217;0001127602-21-018485
D;2021-05-19 16:37:07;2021-05-17;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;35135;0;0001127602-21-017400
D;2021-05-19 16:37:07;2021-05-17;INTC;Gelsinger Patrick P;CEO, Director;F - Tax;55.33;-17420;963849;0001127602-21-017400
D;2021-05-19 16:37:07;2021-05-17;INTC;Gelsinger Patrick P;CEO, Director;M - OptEx;0.0;-35135;0;0001127602-21-017400
D;2021-05-17 17:01:56;2021-05-13;INTC;Yeary Frank D;Director;A - Grant;0.0;3720;0;0001127602-21-017061
D;2021-05-17 16:59:58;2021-05-13;INTC;Weisler Dion J;Director;M - OptEx;0.0;3534;0;0001127602-21-017059
D;2021-05-17 16:59:58;2021-05-13;INTC;Weisler Dion J;Director;M - OptEx;0.0;-3534;0;0001127602-21-017059
D;2021-05-17 16:59:58;2021-05-13;INTC;Weisler Dion J;Director;A - Grant;0.0;3720;0;0001127602-21-017059
D;2021-05-17 16:58:57;2021-05-13;INTC;Smith Gregory D;Director;A - Grant;0.0;3720;0;0001127602-21-017058
D;2021-05-17 16:46:41;2021-05-13;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;3721;0;0001127602-21-017051
D;2021-05-17 16:46:41;2021-05-13;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;-3721;0;0001127602-21-017051
D;2021-05-17 16:46:41;2021-05-13;INTC;Liu Tsu-Jae King;Director;A - Grant;0.0;3720;0;0001127602-21-017051
D;2021-05-17 16:45:40;2021-05-13;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;3721;0;0001127602-21-017050
D;2021-05-17 16:45:40;2021-05-13;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;-3721;0;0001127602-21-017050
D;2021-05-17 16:45:40;2021-05-13;INTC;Lavizzo-Mourey Risa J;Director;A - Grant;0.0;3720;0;0001127602-21-017050
D;2021-05-17 16:44:48;2021-05-13;INTC;Ishrak Omar;Director;M - OptEx;0.0;3721;0;0001127602-21-017048
D;2021-05-17 16:44:48;2021-05-13;INTC;Ishrak Omar;Director;M - OptEx;0.0;-3721;0;0001127602-21-017048
D;2021-05-17 16:44:48;2021-05-13;INTC;Ishrak Omar;Director;A - Grant;0.0;3720;0;0001127602-21-017048
D;2021-05-17 16:39:12;2021-05-13;INTC;Henry Alyssa;Director;M - OptEx;0.0;3721;0;0001127602-21-017042
D;2021-05-17 16:39:12;2021-05-13;INTC;Henry Alyssa;Director;M - OptEx;0.0;-3721;0;0001127602-21-017042
D;2021-05-17 16:39:12;2021-05-13;INTC;Henry Alyssa;Director;A - Grant;0.0;3720;0;0001127602-21-017042
D;2021-05-17 16:37:44;2021-05-13;INTC;Goetz James J;Director;M - OptEx;0.0;3721;0;0001127602-21-017040
D;2021-05-17 16:37:44;2021-05-13;INTC;Goetz James J;Director;M - OptEx;0.0;-3721;0;0001127602-21-017040
D;2021-05-17 16:37:44;2021-05-13;INTC;Goetz James J;Director;A - Grant;0.0;3720;0;0001127602-21-017040
;2021-05-06 16:29:12;2021-05-04;INTC;Weisler Dion J;Director;P - Purchase;56.0;4464;249984;0001127602-21-015726
DM;2021-05-04 16:57:49;2021-04-30;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;7556;0;0001127602-21-015261
DM;2021-05-04 16:57:49;2021-04-30;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;F - Tax;57.75;-3747;216389;0001127602-21-015261
D;2021-05-04 16:57:49;2021-05-03;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;S - Sale;57.83;-2561;148103;0001127602-21-015261
DM;2021-05-04 16:57:49;2021-04-30;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;-7556;0;0001127602-21-015261
DM;2021-05-04 16:56:18;2021-04-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;5897;0;0001127602-21-015256
DM;2021-05-04 16:56:18;2021-04-30;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;57.75;-2925;168919;0001127602-21-015256
DM;2021-05-04 16:56:18;2021-04-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-5897;0;0001127602-21-015256
DM;2021-05-04 16:54:23;2021-04-30;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;M - OptEx;0.0;871;0;0001127602-21-015249
DM;2021-05-04 16:54:23;2021-04-30;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;F - Tax;57.75;-284;16401;0001127602-21-015249
D;2021-05-04 16:54:23;2021-05-03;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;S - Sale;57.83;-381;22033;0001127602-21-015249
DM;2021-05-04 16:54:23;2021-04-30;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;M - OptEx;0.0;-871;0;0001127602-21-015249
DM;2021-05-04 16:52:24;2021-04-30;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;3718;0;0001127602-21-015242
DM;2021-05-04 16:52:24;2021-04-30;INTC;Davis George S;Chief Financial Officer;F - Tax;57.75;-1844;106491;0001127602-21-015242
DM;2021-05-04 16:52:24;2021-04-30;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-3718;0;0001127602-21-015242
DM;2021-05-04 16:50:46;2021-04-30;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;7674;0;0001127602-21-015236
DM;2021-05-04 16:50:46;2021-04-30;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;57.75;-3643;210383;0001127602-21-015236
D;2021-05-04 16:50:46;2021-05-03;INTC;Bryant Gregory M;EVP, GM, CCG;S - Sale;57.83;-2842;164353;0001127602-21-015236
